Student_ID,Gender,Graduation_Year,Branch,CGPA,Tenth_Percentage,Twelfth_Percentage,Backlogs,Internship,Projects,Certifications,Skills,DSA_Score,Technical_Score,Aptitude_Score,Communication_Score,Placement_Status,Company,Job_Role,Package_LPA
STU20251343,Female,2025,ECE,7.94,82.6,65.8,0,Yes,4,1,"Python, IoT, Git, Embedded C, Java",66.9,92.9,88.2,58.5,Placed,HCLTech,Network Engineer,5.81
STU20251344,Male,2024,ECE,8.3,88.4,80.3,0,Yes,3,0,"Git, Embedded C, MATLAB, C, Python",81.5,87.3,95.2,88.5,Placed,TCS,QA Engineer,6.08
STU20251345,Male,2026,Civil,7.77,64.7,78.7,1,No,1,0,"STAAD Pro, GIS, AutoCAD, Python, SQL",57.7,63.2,62.3,78.4,Not Placed,Not Placed,Not Placed,0.0
STU20251346,Male,2026,ECE,8.15,89.9,83.1,0,No,2,0,"C, Arduino, C++",65.5,82.3,76.5,72.0,Placed,TCS,Embedded Engineer,6.48
STU20251347,Female,2026,IT,7.62,85.2,86.0,1,Yes,2,2,"JavaScript, AWS, DSA, SQL, React",91.1,71.9,76.2,89.7,Placed,Accenture,Data Analyst,5.93
STU20251348,Female,2024,IT,6.99,76.9,68.2,1,No,1,1,"DSA, MongoDB, SQL, AWS, Python, Java",70.8,82.8,45.3,80.6,Placed,Wipro,Support Engineer,5.72
STU20251349,Male,2025,IT,6.69,73.0,76.7,3,No,1,1,"Node.js, React, Git, DSA, Java, MongoDB",76.0,59.3,66.2,58.3,Not Placed,Not Placed,Not Placed,0.0
STU20251350,Female,2027,CSE,6.58,77.2,63.2,1,Yes,1,1,"Java, Python, MongoDB, React, JavaScript, C++",87.2,74.1,43.7,85.2,Placed,Deloitte,QA Engineer,5.28
STU20251351,Female,2024,Mechanical,9.05,76.1,,0,No,2,0,"Python, CATIA, MATLAB, AutoCAD",84.2,86.8,76.0,60.8,Not Placed,Not Placed,Not Placed,0.0
STU20251352,Female,2025,Mechanical,5.67,70.9,66.3,2,Yes,0,0,"Excel, C, SolidWorks, MATLAB, ANSYS",74.5,54.9,92.1,84.0,Not Placed,Not Placed,Not Placed,0.0
STU20251353,Female,2024,IT,8.91,69.9,81.9,0,Yes,4,3,"AWS, JavaScript, Java",93.8,93.7,56.8,68.0,Placed,Zoho,Software Developer,6.93
STU20251354,Male,2024,IT,7.2,63.8,86.2,0,No,1,1,"Python, JavaScript, SQL",64.5,85.2,93.2,53.9,Placed,Wipro,Full Stack Developer,5.4
STU20251355,Male,2025,Mechanical,8.56,95.7,91.1,1,No,1,0,"Excel, SQL, SolidWorks, AutoCAD, CATIA, C++",78.2,76.7,97.3,74.1,Placed,Maruti Suzuki,Mechanical Engineer,5.13
STU20251356,Male,2024,CSE,6.13,73.8,69.1,4,Yes,1,0,"React, SQL, Node.js, DSA, C++, Python",58.7,73.0,64.4,67.2,Not Placed,Not Placed,Not Placed,0.0
STU20251357,Male,2026,ECE,7.55,78.3,77.5,1,No,2,0,"Embedded C, MATLAB, Arduino, Python, IoT",84.7,83.8,76.9,82.0,Not Placed,Not Placed,Not Placed,0.0
STU20251358,Female,2027,IT,9.14,80.6,86.3,0,No,3,1,"Git, Java, Python",98.0,79.5,72.9,84.7,Placed,Accenture,Software Developer,7.65
STU20251359,Male,2024,EEE,8.26,72.9,82.7,0,No,3,1,"MATLAB, Arduino, C++, Java",67.0,86.2,67.2,48.3,Not Placed,Not Placed,Not Placed,0.0
STU20251360,Male,2024,CSE,7.71,75.1,74.6,0,Yes,3,0,"SQL, React, C++, Python, DSA, JavaScript",70.1,78.9,73.5,73.0,Placed,Zoho,Backend Developer,7.08
STU20251361,Male,2027,EEE,6.0,73.6,71.7,1,Yes,2,0,"MATLAB, AutoCAD, Java, C, C++, Python",65.3,70.9,53.9,80.8,Not Placed,Not Placed,Not Placed,0.0
STU20251362,Male,2025,IT,6.78,73.6,72.5,6,No,2,1,"MongoDB, Python, Git, SQL",63.7,60.9,73.3,70.5,Not Placed,Not Placed,Not Placed,0.0
STU20251363,Male,2027,ECE,8.93,75.1,77.7,0,No,3,2,"Java, Git, Arduino, IoT, C",83.9,77.1,76.3,70.8,Placed,L&T Technology Services,Software Developer,7.26
STU20251364,Male,2025,CSE,7.7,80.6,73.4,0,No,2,1,"Git, SQL, Python, Node.js, MongoDB",82.5,93.7,56.9,72.2,Placed,Infosys,Backend Developer,7.16
STU20251365,Female,2026,IT,7.84,78.9,75.3,1,No,2,1,,94.2,89.8,80.6,49.8,Not Placed,Not Placed,Not Placed,0.0
STU20251366,Male,2027,ECE,7.99,80.7,73.7,0,Yes,2,5,"Git, Java, Embedded C",73.5,93.2,81.5,92.2,Placed,Bosch,Software Developer,5.8
STU20251367,Male,2024,CSE,6.89,80.2,65.7,1,No,3,1,"SQL, React, Java, Python",69.9,88.0,82.2,76.9,Placed,Wipro,Data Analyst,6.7
STU20251368,Male,2027,CSE,8.35,77.7,83.6,3,No,3,2,"Python, JavaScript, C++, MongoDB, Node.js, Java",88.3,75.0,67.2,61.2,Placed,Wipro,Backend Developer,6.8
STU20251369,Male,2026,CSE,7.64,75.9,79.2,0,No,3,0,"Python, Git, SQL",79.7,78.4,83.9,60.0,Placed,Infosys,QA Engineer,7.17
STU20251370,Female,2027,IT,8.15,88.8,90.1,0,No,1,1,"Node.js, AWS, MongoDB, React, Java, SQL",59.1,79.0,98.0,79.4,Placed,Cognizant,Data Analyst,6.17
STU20251371,Female,2024,CSE,7.51,70.2,77.9,1,No,2,0,"DSA, Node.js, SQL",66.8,70.8,70.4,72.1,Placed,Wipro,Backend Developer,7.06
STU20251372,Male,2025,Civil,6.16,60.3,68.7,1,No,0,0,"SQL, Python, Revit, GIS, STAAD Pro",61.2,57.5,66.2,73.4,Not Placed,Not Placed,Not Placed,0.0
STU20251373,Female,2024,IT,7.54,80.7,71.0,2,Yes,3,1,"AWS, SQL, Git",89.1,95.4,79.0,79.7,Placed,Capgemini,Support Engineer,7.65
STU20251374,Female,2027,Mechanical,8.09,73.8,77.2,0,Yes,2,3,"Excel, ANSYS, C, CATIA, Python",93.3,81.2,44.2,75.7,Placed,Jindal Steel,Design Engineer,5.07
STU20251375,Male,2024,Civil,7.83,70.0,80.0,1,No,2,1,"Revit, STAAD Pro, AutoCAD, SQL",66.0,86.7,53.6,46.4,Placed,L&T,Site Engineer,5.13
STU20251376,Male,2024,CSE,8.03,84.3,75.0,0,No,4,0,"MongoDB, DSA, Node.js, React, Git, JavaScript",75.5,87.5,65.0,64.1,Placed,Capgemini,Web Developer,7.34
STU20251377,Male,2027,ECE,8.51,78.3,67.7,0,No,3,2,"Python, MATLAB, Arduino, C",94.9,98.0,69.6,75.7,Placed,L&T Technology Services,Embedded Engineer,6.7
STU20251378,Female,2025,Mechanical,7.38,67.6,69.8,1,Yes,3,2,"Excel, C, Python, SolidWorks, AutoCAD",73.4,90.7,71.0,80.7,Placed,Mahindra,Mechanical Engineer,7.42
STU20251379,Male,2026,ECE,7.8,91.0,76.2,0,No,1,3,"IoT, MATLAB, Arduino, Python",80.3,81.4,74.7,63.3,Not Placed,Not Placed,Not Placed,0.0
STU20251380,Male,2025,IT,7.49,65.5,80.4,1,No,0,0,"MongoDB, Git, Java, Python, SQL, JavaScript",69.7,62.8,52.1,68.6,Placed,Zoho,Software Developer,6.08
STU20251381,Female,2026,IT,8.71,79.2,68.1,2,Yes,4,1,"Python, Node.js, MongoDB",88.5,98.0,89.8,87.0,Placed,Deloitte,Data Analyst,8.46
STU20251382,Female,2024,CSE,8.25,65.4,79.1,0,No,0,1,"DSA, Python, SQL, Node.js, C++, React",70.8,93.5,77.3,85.9,Placed,Zoho,Backend Developer,7.48
STU20251383,Male,2025,ECE,7.28,78.1,76.2,0,Yes,2,2,"Embedded C, C, MATLAB, Git, C++, Java",89.3,98.0,69.9,77.0,Placed,Wipro,QA Engineer,5.73
STU20251384,Female,2026,Civil,6.23,69.1,68.7,2,No,1,1,"AutoCAD, SQL, STAAD Pro, Excel, Primavera",49.5,82.4,71.3,79.7,Not Placed,Not Placed,Not Placed,0.0
STU20251385,Male,2025,Civil,8.44,84.8,73.7,0,Yes,2,1,"Revit, Excel, GIS, Primavera, MATLAB, AutoCAD",77.0,78.8,65.8,77.3,Placed,Afcons Infrastructure,Design Engineer,6.01
STU20251386,Female,2025,CSE,7.37,76.3,69.7,1,Yes,2,0,"Git, C++, React, Python",88.7,72.8,66.4,81.5,Placed,Cognizant,Software Developer,6.08
STU20251387,Male,2024,EEE,7.71,86.7,76.8,1,Yes,2,0,"SQL, Python, Java, IoT, AutoCAD, C++",75.5,58.8,56.8,72.9,Placed,Schneider Electric,Electrical Engineer,6.97
STU20251388,Male,2026,IT,9.8,79.5,89.3,0,No,2,0,"Java, Node.js, DSA",87.1,81.9,50.5,61.8,Placed,Infosys,Full Stack Developer,7.0
STU20251389,Female,2024,Civil,8.18,67.2,85.5,0,Yes,3,1,"Primavera, GIS, Revit",94.3,72.7,69.6,95.2,Placed,Adani,Graduate Engineer Trainee,6.66
STU20251390,Male,2025,CSE,9.37,83.1,72.4,0,Yes,4,1,"Java, MongoDB, SQL, DSA",96.8,98.0,98.0,94.6,Placed,Deloitte,Data Analyst,7.9
STU20251391,Male,2025,Civil,7.04,73.8,72.7,2,No,0,1,"SQL, MATLAB, STAAD Pro",79.8,84.8,60.8,69.3,Not Placed,Not Placed,Not Placed,0.0
STU20251392,Male,2025,Mechanical,8.46,66.4,62.5,0,Yes,3,3,"ANSYS, AutoCAD, Python, C, MATLAB, C++",98.0,98.0,53.6,77.8,Placed,Jindal Steel,Graduate Engineer Trainee,5.69
STU20251393,Male,2026,CSE,8.02,70.7,77.4,0,No,3,2,"MongoDB, JavaScript, Java, C++, Python, Git",64.7,98.0,79.4,71.1,Placed,Cognizant,Backend Developer,6.73
STU20251394,Male,2025,CSE,8.31,73.6,81.6,1,No,3,1,"Java, JavaScript, Python",77.9,88.5,67.0,69.6,Placed,Cognizant,Data Analyst,6.57
STU20251395,Male,2027,Mechanical,9.27,92.1,91.0,0,No,3,1,"Excel, ANSYS, MATLAB, SQL",78.3,85.0,82.8,70.2,Placed,Mahindra,Graduate Engineer Trainee,6.27
STU20251396,Female,2026,CSE,7.76,82.4,63.4,1,Yes,2,0,"Java, MongoDB, Python",82.0,75.9,79.6,87.1,Placed,Infosys,Backend Developer,5.21
STU20251397,Female,2027,ECE,7.77,75.0,68.4,1,Yes,3,1,"Arduino, Python, SQL, Git, C++, IoT",93.2,76.4,64.5,60.2,Not Placed,Not Placed,Not Placed,0.0
STU20251398,Male,2026,Civil,6.73,78.1,74.2,2,No,2,0,"Revit, C, STAAD Pro, Python",43.0,98.0,72.3,61.7,Not Placed,Not Placed,Not Placed,0.0
STU20251399,Male,2024,ECE,8.51,65.0,66.6,1,No,1,0,"Arduino, C++, C, Git, SQL",60.4,54.3,73.6,80.2,Not Placed,Not Placed,Not Placed,0.0
STU20251400,Female,2027,IT,7.42,72.6,76.2,2,Yes,2,5,"SQL, DSA, React",51.5,98.0,44.1,75.2,Placed,Infosys,Data Analyst,5.98
STU20251401,Male,2027,IT,8.77,82.7,83.0,0,No,3,1,"DSA, MongoDB, SQL, Git",75.3,79.0,68.3,84.6,Placed,Deloitte,QA Engineer,6.04
STU20251402,Male,2026,CSE,6.6,75.7,63.9,1,No,0,0,"JavaScript, DSA, Java, React",67.6,67.1,55.6,70.3,Not Placed,Not Placed,Not Placed,0.0
STU20251403,Male,2024,Civil,7.97,74.1,77.4,0,No,2,0,"C, STAAD Pro, Revit, MATLAB, GIS",98.0,55.0,52.3,73.8,Placed,Tata Projects,Graduate Engineer Trainee,4.29
STU20251404,Male,2024,IT,7.35,76.1,66.4,2,Yes,3,2,"Git, JavaScript, DSA",62.6,93.8,58.4,71.0,Not Placed,Not Placed,Not Placed,0.0
STU20251405,Male,2026,CSE,8.62,81.9,87.9,1,No,2,4,"React, C++, MongoDB, Python, JavaScript",98.0,98.0,83.2,85.7,Placed,Zoho,Data Analyst,6.36
STU20251406,Female,2025,IT,7.89,77.7,77.7,0,Yes,3,1,"JavaScript, React, DSA",87.2,73.0,71.7,83.9,Placed,Infosys,QA Engineer,7.14
STU20251407,Female,2026,Civil,7.04,81.6,69.5,1,No,1,1,"AutoCAD, Python, C, Excel",78.4,87.8,44.0,56.0,Not Placed,Not Placed,Not Placed,0.0
STU20251408,Male,2025,CSE,7.67,79.4,67.0,0,Yes,1,2,"DSA, MongoDB, React, Node.js",83.4,91.0,56.2,81.0,Placed,Wipro,Web Developer,5.97
STU20251409,Male,2026,Mechanical,6.83,78.7,76.2,0,No,2,0,"MATLAB, SQL, Excel, ANSYS, C++",56.1,69.8,67.5,81.9,Not Placed,Not Placed,Not Placed,0.0
STU20251410,Male,2024,EEE,8.36,90.9,87.1,1,Yes,4,0,"C++, SQL, IoT, C, AutoCAD",78.6,65.3,73.4,73.1,Placed,HCLTech,Software Developer,5.53
STU20251411,Male,2024,Mechanical,6.66,80.4,67.6,1,No,0,1,"C, SQL, SolidWorks, ANSYS, Excel",54.9,71.1,62.5,77.9,Not Placed,Not Placed,Not Placed,0.0
STU20251412,Female,2024,Civil,7.27,88.4,71.6,1,Yes,3,1,"C, Excel, Primavera, GIS, STAAD Pro",85.5,91.3,78.9,89.1,Placed,L&T,Graduate Engineer Trainee,5.8
STU20251413,Male,2027,Mechanical,7.84,72.9,70.9,0,Yes,3,3,"ANSYS, MATLAB, C",69.7,78.6,76.2,72.3,Placed,Tata Motors,Production Engineer,6.18
STU20251414,Female,2026,Civil,8.87,69.0,89.8,0,Yes,1,1,"STAAD Pro, C, Primavera",78.1,96.7,68.1,77.6,Placed,Tata Projects,Site Engineer,4.96
STU20251415,Male,2027,CSE,7.99,77.0,63.2,2,Yes,1,5,"DSA, Node.js, C++, Python, Git",68.3,80.8,63.2,67.8,Placed,Wipro,Web Developer,6.05
STU20251416,Male,2026,Mechanical,7.34,74.8,83.8,0,Yes,3,0,"CATIA, Excel, MATLAB",95.1,78.3,66.7,80.0,Placed,L&T,Design Engineer,5.25
STU20251417,Male,2027,ECE,7.98,88.2,73.9,0,No,1,0,"IoT, Java, Arduino, Git, Embedded C",68.9,72.0,44.8,58.2,Not Placed,Not Placed,Not Placed,0.0
STU20251418,Male,2026,ECE,5.99,65.1,70.7,3,Yes,1,1,"Java, C, C++, Embedded C, IoT",53.0,73.0,67.8,81.6,Placed,Infosys,QA Engineer,3.61
STU20251419,Female,2027,Mechanical,6.53,73.8,70.2,1,No,1,0,"AutoCAD, MATLAB, C++, SQL, Excel",74.7,80.4,49.8,88.0,Placed,Mahindra,Production Engineer,3.8
STU20251420,Female,2027,Civil,7.18,78.8,76.1,0,Yes,3,1,"Python, GIS, AutoCAD",76.4,96.7,84.4,63.0,Not Placed,Not Placed,Not Placed,0.0
STU20251421,Male,2026,EEE,7.04,76.3,68.9,0,No,2,2,"C++, Embedded C, Arduino, SQL, AutoCAD, IoT",90.8,82.3,45.9,85.7,Placed,HCLTech,Electrical Engineer,3.51
STU20251422,Male,2024,ECE,6.39,72.8,79.7,1,No,3,0,"Git, MATLAB, IoT",76.9,58.9,70.4,69.4,Not Placed,Not Placed,Not Placed,0.0
STU20251423,Male,2026,IT,8.63,82.1,86.0,1,Yes,2,5,"MongoDB, Python, Java, JavaScript, SQL",85.2,98.0,48.6,66.2,Placed,Cognizant,Full Stack Developer,8.19
STU20251424,Female,2024,IT,8.12,85.9,70.0,0,No,2,2,"Python, JavaScript, React",89.9,82.6,64.1,67.4,Not Placed,Not Placed,Not Placed,0.0
STU20251425,Male,2024,IT,8.02,88.8,81.3,0,No,3,2,"Git, MongoDB, DSA, React",86.9,83.4,77.2,70.3,Placed,TCS,Full Stack Developer,7.33
STU20251426,Male,2026,IT,7.31,76.5,72.2,1,No,3,1,"DSA, React, Git, SQL, MongoDB, JavaScript",87.4,82.1,81.2,65.2,Placed,Zoho,Software Developer,5.9
STU20251427,Male,2027,CSE,8.07,72.5,77.2,0,Yes,4,0,"MongoDB, DSA, C++, JavaScript, Node.js",92.6,89.9,83.6,87.6,Placed,Cognizant,Web Developer,7.71
STU20251428,Male,2024,CSE,8.44,89.8,88.5,1,No,2,0,"Node.js, Java, DSA, MongoDB, C++",77.1,79.1,82.7,66.6,Placed,Wipro,Data Analyst,8.27
STU20251429,Male,2024,EEE,7.42,69.0,70.3,0,No,3,0,"AutoCAD, SQL, Embedded C, IoT, MATLAB",64.0,85.4,80.1,73.7,Placed,L&T Technology Services,Software Developer,3.61
STU20251430,Male,2027,IT,8.28,91.2,83.8,0,Yes,2,5,"DSA, SQL, Java, React, Node.js",78.1,96.4,84.6,98.0,Placed,Accenture,Software Developer,6.88
STU20251431,Male,2024,Civil,6.82,84.5,76.6,4,Yes,2,2,"MATLAB, AutoCAD, Python, C",48.8,84.9,59.9,71.9,Not Placed,Not Placed,Not Placed,0.0
STU20251432,Male,2024,ECE,7.83,88.0,74.8,0,Yes,3,3,"C++, Python, IoT",71.6,96.4,66.3,68.1,Placed,L&T Technology Services,Network Engineer,4.18
STU20251433,Male,2026,CSE,8.97,85.2,81.8,0,Yes,4,3,"C++, DSA, Git",83.9,72.8,84.6,69.4,Placed,Tech Mahindra,Data Analyst,8.38
STU20251434,Female,2027,CSE,9.05,65.8,81.2,0,Yes,4,4,"SQL, Node.js, MongoDB",98.0,93.3,90.3,87.3,Placed,Cognizant,Backend Developer,9.07
STU20251435,Male,2026,CSE,9.13,73.6,71.5,0,No,3,3,"React, Python, DSA, Git, C++, JavaScript",85.1,92.6,74.3,68.8,Placed,Infosys,Backend Developer,8.24
STU20251436,Male,2026,Civil,7.74,79.5,71.7,1,No,2,0,"Python, Excel, SQL, C",98.0,77.2,63.7,73.0,Placed,Tata Projects,Civil Engineer,5.72
STU20251437,Male,2025,CSE,8.03,73.3,69.4,0,Yes,3,4,"JavaScript, C++, Git, MongoDB, SQL, Java",87.1,82.0,64.4,65.5,Placed,Infosys,Web Developer,7.51
STU20251438,Male,2025,ECE,7.37,74.2,73.0,1,Yes,4,2,"SQL, IoT, C, C++, Arduino",61.1,78.3,58.4,70.3,Placed,L&T Technology Services,Software Developer,5.55
STU20251439,Female,2026,Civil,5.96,77.2,80.5,2,No,2,0,"GIS, Python, AutoCAD, Primavera, STAAD Pro, Revit",82.4,76.0,69.6,81.4,Not Placed,Not Placed,Not Placed,0.0
STU20251440,Male,2027,Civil,6.36,72.7,76.2,3,No,2,1,"Primavera, Revit, GIS, Excel, AutoCAD, Python",83.1,79.4,79.8,52.3,Not Placed,Not Placed,Not Placed,0.0
STU20251441,Male,2025,CSE,7.86,69.1,66.2,1,No,1,1,"JavaScript, SQL, MongoDB, Python",55.5,81.1,77.4,48.5,Placed,TCS,Web Developer,7.03
STU20251442,Female,2025,CSE,7.91,84.0,74.4,1,No,1,1,"MongoDB, React, JavaScript",84.6,71.0,71.1,63.7,Placed,Zoho,Software Developer,5.07
STU20251443,Female,2025,CSE,9.2,84.6,81.5,0,No,3,1,"C++, JavaScript, MongoDB, SQL, DSA",98.0,98.0,98.0,64.9,Placed,TCS,Data Analyst,8.96
STU20251444,Female,2024,CSE,9.12,79.1,84.8,1,Yes,4,1,"DSA, JavaScript, C++, Node.js, Git",63.7,98.0,76.2,70.5,Placed,Cognizant,QA Engineer,8.16
STU20251445,Male,2025,CSE,7.42,81.5,70.5,0,Yes,2,1,"JavaScript, DSA, SQL, MongoDB, Java, Python",63.0,91.2,87.5,70.8,Placed,Deloitte,Backend Developer,6.25
STU20251446,Male,2024,ECE,8.45,79.8,69.2,2,No,3,1,"Java, Git, C++, Arduino, Python, MATLAB",95.0,78.9,59.5,69.8,Placed,Tech Mahindra,Embedded Engineer,4.43
STU20251447,Female,2027,Civil,7.09,85.0,73.7,3,No,2,0,"GIS, Excel, AutoCAD",72.2,98.0,71.1,64.7,Not Placed,Not Placed,Not Placed,0.0
STU20251448,Male,2025,ECE,8.33,79.9,81.5,0,No,3,1,"SQL, C++, Git, Embedded C, IoT",98.0,88.4,60.5,86.0,Placed,HCLTech,QA Engineer,6.07
STU20251449,Female,2026,ECE,8.44,88.4,79.4,2,No,2,1,"MATLAB, IoT, C++, Python, Java",92.5,77.6,61.7,79.5,Placed,Infosys,Software Developer,5.29
STU20251450,Female,2026,CSE,9.06,67.5,73.3,0,Yes,3,0,"Git, DSA, Node.js, C++, React",96.7,98.0,65.7,72.2,Placed,Infosys,Software Developer,9.17
STU20251451,Male,2027,Mechanical,7.13,79.0,86.5,1,Yes,1,1,"CATIA, C, C++, SQL, AutoCAD, Python",86.2,84.6,69.3,84.6,Placed,Mahindra,Mechanical Engineer,3.71
STU20251452,Male,2027,ECE,8.61,76.7,77.6,0,No,3,3,"Java, SQL, IoT",74.7,93.6,68.4,38.6,Placed,HCLTech,Software Developer,5.58
STU20251453,Male,2025,Mechanical,5.96,66.9,72.4,4,No,1,1,"Python, MATLAB, Excel",62.6,74.5,36.9,73.7,Not Placed,Not Placed,Not Placed,0.0
STU20251454,Male,2024,Civil,8.6,87.6,73.6,0,Yes,2,0,"C, Revit, MATLAB",98.0,96.8,68.7,83.9,Placed,Afcons Infrastructure,Site Engineer,5.58
STU20251455,Male,2026,IT,7.88,83.9,84.0,2,No,2,0,"AWS, JavaScript, DSA",74.2,82.9,63.4,62.9,Placed,Capgemini,Software Developer,6.46
STU20251456,Female,2024,CSE,8.0,64.0,80.6,1,Yes,6,2,"Python, Git, React, JavaScript",98.0,73.8,49.3,80.0,Placed,Zoho,QA Engineer,6.85
STU20251457,Male,2025,CSE,6.27,78.7,74.1,3,No,1,0,"JavaScript, Python, Java, MongoDB, React",65.5,70.7,71.0,62.1,Placed,Infosys,Backend Developer,6.65
STU20251458,Female,2024,IT,7.57,81.1,67.4,0,No,4,0,"SQL, React, DSA",72.7,90.8,78.9,73.7,Placed,HCLTech,Data Analyst,7.53
STU20251459,Male,2027,Civil,8.65,74.6,86.0,0,No,0,0,"AutoCAD, C, Python, MATLAB",65.4,80.8,82.6,54.0,Placed,Adani,Design Engineer,5.46
STU20251460,Female,2024,IT,7.54,71.0,80.7,2,No,2,2,"AWS, JavaScript, Java, SQL",83.3,72.8,92.3,80.5,Not Placed,Not Placed,Not Placed,0.0
STU20251461,Male,2026,EEE,8.26,67.5,84.4,0,Yes,4,2,"SQL, Arduino, C",98.0,88.9,58.5,73.7,Placed,TCS,Graduate Engineer Trainee,5.81
STU20251462,Female,2025,ECE,7.78,75.1,76.3,2,No,2,3,"IoT, C++, MATLAB, Embedded C",83.8,94.5,56.9,72.4,Placed,TCS,QA Engineer,6.12
STU20251463,Female,2026,CSE,8.9,79.0,78.5,0,No,2,0,"SQL, DSA, Java, Node.js, Git, C++",86.6,98.0,75.2,68.8,Placed,Deloitte,Software Developer,7.26
STU20251464,Male,2025,IT,8.06,83.7,75.5,0,No,2,1,"Python, Node.js, MongoDB",65.5,72.2,70.7,82.7,Placed,Accenture,Support Engineer,6.44
STU20251465,Male,2027,ECE,6.96,77.3,89.7,0,No,3,0,"Python, Java, Embedded C, C++, C",76.3,65.5,69.6,72.7,Placed,Tech Mahindra,Software Developer,4.78
STU20251466,Female,2026,EEE,7.7,69.8,72.0,1,Yes,5,2,"C, MATLAB, IoT, Embedded C",87.2,87.4,81.7,85.0,Placed,Wipro,Graduate Engineer Trainee,6.77
STU20251467,Male,2025,IT,9.26,82.8,71.7,0,Yes,4,0,"Java, Git, MongoDB",79.8,83.4,73.7,67.1,Placed,Cognizant,QA Engineer,9.85
STU20251468,Female,2025,CSE,8.42,77.3,75.1,1,Yes,3,2,"Git, Python, JavaScript, SQL, DSA, Node.js",88.8,82.8,87.1,80.4,Placed,Infosys,Data Analyst,6.95
STU20251469,Female,2027,EEE,7.55,70.3,71.7,2,No,2,2,"C++, IoT, Arduino, Embedded C, Java, Python",68.5,80.1,60.2,88.5,Placed,HCLTech,Electrical Engineer,5.61
STU20251470,Female,2026,CSE,9.8,71.4,90.3,0,Yes,4,4,,88.3,98.0,72.6,93.0,Placed,Accenture,QA Engineer,8.78
STU20251471,Male,2025,Civil,8.49,83.6,68.4,0,Yes,2,2,"Python, Excel, AutoCAD, MATLAB",90.8,79.0,59.5,42.9,Placed,JLL,Design Engineer,4.53
STU20251472,Male,2025,CSE,8.69,82.8,74.5,1,No,2,0,"DSA, Python, JavaScript, Java, SQL, MongoDB",98.0,72.8,30.4,71.6,Placed,TCS,Data Analyst,6.92
STU20251473,Female,2024,CSE,8.27,82.6,78.7,2,No,2,2,"JavaScript, React, Python, MongoDB, C++",98.0,79.0,50.3,51.9,Not Placed,Not Placed,Not Placed,0.0
STU20251474,Male,2024,ECE,8.37,73.8,86.5,0,No,1,3,"Git, Java, Embedded C, Python, MATLAB, IoT",76.7,72.2,85.1,65.0,Not Placed,Not Placed,Not Placed,0.0
STU20251475,Male,2024,ECE,8.4,80.2,82.7,0,No,3,2,"MATLAB, IoT, Embedded C, Python, SQL",90.1,89.0,87.9,63.0,Placed,TCS,Software Developer,7.45
STU20251476,Male,2024,ECE,5.89,63.1,82.2,3,No,1,0,"Java, Embedded C, Python, Git, MATLAB, C",73.6,70.0,46.9,76.9,Not Placed,Not Placed,Not Placed,0.0
STU20251477,Female,2024,IT,8.24,71.7,79.7,0,No,2,1,"Node.js, AWS, JavaScript, Java, Git",87.8,94.3,85.1,67.9,Placed,Deloitte,Support Engineer,5.69
STU20251478,Male,2027,Civil,7.36,76.6,73.4,2,Yes,3,1,"Primavera, Revit, SQL",79.9,70.7,37.9,64.7,Placed,JLL,Civil Engineer,4.59
STU20251479,Male,2027,ECE,7.33,78.2,80.8,2,Yes,2,0,"C, SQL, Embedded C, Git, MATLAB, Arduino",91.3,78.9,55.9,80.0,Placed,TCS,QA Engineer,5.02
STU20251480,Male,2027,IT,7.73,65.9,66.3,0,No,2,1,"Git, Node.js, DSA, Java, SQL, React",70.4,85.0,64.8,57.1,Placed,Wipro,Software Developer,6.89
STU20251481,Female,2026,IT,6.58,67.0,60.8,2,Yes,3,0,"DSA, SQL, MongoDB, Python, AWS",60.8,59.9,80.0,64.3,Placed,Cognizant,Full Stack Developer,5.25
STU20251482,Male,2026,CSE,6.47,71.6,79.3,2,No,2,1,"Node.js, Python, C++, MongoDB, Java, Git",75.7,77.5,89.4,65.0,Not Placed,Not Placed,Not Placed,0.0
STU20251483,Female,2024,ECE,8.81,86.7,80.3,1,No,2,0,"C++, SQL, Git",79.4,87.6,69.2,67.2,Placed,Bosch,QA Engineer,6.59
STU20251484,Female,2026,CSE,8.39,73.3,84.4,2,No,3,0,"DSA, Node.js, Git, SQL, Python",98.0,83.2,72.7,71.7,Placed,Zoho,Software Developer,8.21
STU20251485,Female,2025,ECE,5.7,73.2,64.4,1,Yes,1,1,"MATLAB, C, SQL",59.5,57.2,76.3,75.9,Not Placed,Not Placed,Not Placed,0.0
STU20251486,Female,2026,CSE,7.51,78.5,84.3,3,No,1,3,"SQL, C++, Git, React, Python",86.5,82.3,98.0,62.1,Placed,Wipro,QA Engineer,5.19
STU20251487,Male,2027,Civil,8.25,76.9,82.0,2,No,2,2,"STAAD Pro, Excel, MATLAB, AutoCAD",86.0,66.7,88.4,72.4,Not Placed,Not Placed,Not Placed,0.0
STU20251488,Male,2027,IT,7.66,79.0,75.5,1,No,2,2,"DSA, AWS, MongoDB, React, Git, Python",60.6,86.6,54.9,70.5,Placed,Accenture,Full Stack Developer,5.02
STU20251489,Male,2025,Mechanical,8.61,70.1,79.7,2,No,3,1,"ANSYS, CATIA, Excel, SolidWorks",91.8,95.0,85.8,69.6,Placed,Jindal Steel,Design Engineer,5.34
